ProductBrand,ProductName,ProductTHCUnit,ProductTHCAmount,ProductCBDUnit,ProductCBDAmount,DispensaryName,Delivery,ProductType,ProductTypeSub,Quantity1,Price1,QuantityAvailable
Bos Nose Knows,Extract - Bos Nose - Wonka Bars (Badder),PERCENTAGE,67,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,1
Decibel,Decibel | Mr. Clean | 90µ-120µ | Live Rosin | 1g,PERCENTAGE,63.4,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,7
Decibel Dabs,Key Lime Pie Live Rosin 90µ,PERCENTAGE,64.07,PERCENTAGE,0,Somewhere PDX,0,Concentrate,rosin,1g,50,3
Decibel Farms,Choco Bonkers Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Truly Pure,1,Concentrate,rosin,1g,50,4
Decibel Farms,Crescendo Live Rosin | 1g,PERCENTAGE,58.57,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,5
Decibel Farms,Decibel | Donkey Butter | 90µ | Live Rosin | 1g,PERCENTAGE,63.3,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,13
Decibel Farms,Decibel | Purple MAC | 90µ-120µ | Live Rosin | 1g,PERCENTAGE,25.5,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,1
Decibel Farms,Decibel | Wedding Crasher | 90µ | Live Rosin | 1g,PERCENTAGE,63.59,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,2
Decibel Farms,Donkey Butter Live Rosin | 1g,PERCENTAGE,63.34,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,2
Decibel Farms,Key Lime Pie Live Rosin | 1g,PERCENTAGE,65.56,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,1
Decibel Farms,Papaya Punch Live Rosin | 1g,PERCENTAGE,67.74,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,1
Decibel Farms,Papaya Punch Live Rosin | 1g,PERCENTAGE,68.08,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,9
Decibel Farms,Purple MAC Live Rosin | 1g,PERCENTAGE,63.71,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,1
Decibel Farms,Spiked Garlic Breath Live Rosin | 1g,PERCENTAGE,26.8,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,6
Decibel Farms,Wonka Bars Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Truly Pure,1,Concentrate,rosin,1g,50,1
Decibel Farms,Wonka Bars Live Rosin | 1g,PERCENTAGE,60.1,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,7
Decibel Farms,Wonka Bars Live Rosin | 1g,PERCENTAGE,60.11,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,1
Elysium Fields,Elysium Fields - GOLDEN LEMONS HASH ROSIN - Dabs - - H,PERCENTAGE,68.9,N/A,0,Chalice Farms (Powell),1,Concentrate,hash,1g,50,8
Elysium Fields,Elysium Fields - PINEAPPLE FAANTA HASH ROSIN - Dabs - - H,PERCENTAGE,66.02,N/A,0,Chalice Farms (Powell),1,Concentrate,hash,1g,50,6
Funk Extracts,Funk Extracts GMO Live Rosin,PERCENTAGE,71.63,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,50,23
Funk Extracts,Strawguava - Hash Rosin Batter - Funk,PERCENTAGE,75.31,PERCENTAGE,0.28,Arcanna,0,Concentrate,rosin,1g,50,6
Happy Cabbage Farms,Extract - Happy Cabbage - LA Wedding Pop (Batter),PERCENTAGE,71.8,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,2
Happy Cabbage Farms,Guava Hash Rosin | 1g,PERCENTAGE,67,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,2
Happy Cabbage Farms,Lemon Royale Hash Rosin Batter | 1g,PERCENTAGE,67.6,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,2
Happy Cabbage Farms,Strawberry Banana Hash Rosin | 1g,PERCENTAGE,70.8,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,2
Happy Cabbage Farms,The Dessert Hash Rosin Batter | 1g,PERCENTAGE,76.1,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,50,1
Hash Hamilton,Extract - Hash Hamilton - Sherbadough (Hash Rosin),PERCENTAGE,74.1,PERCENTAGE,1.2,VIBE - Amberlight,0,Concentrate,rosin,1g,50,2
Hash Hamilton,Hash Hamilton - BANANA BREATH - Hash Rosin - - H,PERCENTAGE,77.37,PERCENTAGE,1.46,Chalice Farms (Powell),1,Concentrate,hash,1g,50,3
Hash Hamilton,Hash Hamilton Watermelon Zkittlez Hash Rosin Badder,PERCENTAGE,68.6,PERCENTAGE,4.51,Farma,1,Concentrate,rosin,1g,50,1
Highland,Highland Provisions - Paradise Circus - Fresh Press Rosin,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,50,2
Highland,Highland Provisions - Star Pebbles - Fresh Press Rosin,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,50,2
Highland Provisions,Highland Provisions - Wilson! Zero - Fresh Press Rosin,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,50,5
Highland Provisions,Highland Provisions | Paradise Circus | Fresh Press Live Rosin | 1g,PERCENTAGE,66.39,PERCENTAGE,0.16,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,10
Highland Provisions,Highland Provisions | Sour Garlic Cookies  | Fresh Press Live Rosin | 1g,PERCENTAGE,73.9,PERCENTAGE,1.7,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,8
Highland Provisions,Highland Provisions | Triple Stuffed | Fresh Press Live Rosin | 1g,PERCENTAGE,71.35,PERCENTAGE,0.2,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,7
Highland Provisions,Highland Provisions | Triple Stuffed | Fresh Pressed Live Rosin | 1g,PERCENTAGE,71.35,PERCENTAGE,0.2,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,2
Highland Provisions,Highland Provisions | Tropsanto | Fresh Press Live Rosin | 1g,PERCENTAGE,73,PERCENTAGE,1.99,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,3
Highland Provisions,Sundae Driver Premium Live Rosin | 1g,PERCENTAGE,66.36,PERCENTAGE,2,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,50,6
Highlnad Provisions,Highland Provisions | Sundae Driver | Fresh Press Live Rosin | 1g,PERCENTAGE,66.36,PERCENTAGE,0.18,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,50,7
Pot of Gold,Super Banana Haze Rosin - Pot of Gold,PERCENTAGE,73.07,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,50,1
Archive Portland,GMO 149-90u Rosin Tier 2,PERCENTAGE,75.8,N/A,0,Archive,0,Concentrate,rosin,N/A,51,18
Bonsai,GMO Live Rosin,PERCENTAGE,67.53,N/A,0,Archive,0,Concentrate,rosin,1g,51,2
Bos Nose Knows,GMO Rosin Badder,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,51,10
Bos Nose Knows,Mimosa (Bos Nose Knows),N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,51,21
Decibel Farms,GMO 90µ Live Rosin 1G,PERCENTAGE,82.29,N/A,0,Archive,0,Concentrate,rosin,1g,51,9
Happy Cabbage Farms,Citrus Funk Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,1
Happy Cabbage Farms,GMO Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,8
Happy Cabbage Farms,Ice Cream Cake Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,2
Happy Cabbage Farms,Lemon Royale Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,7
Happy Cabbage Farms,Purple Petals Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,1
Happy Cabbage Farms,Strawberry Shortcake Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,10
Happy Cabbage Farms,Tangies & Cream 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,5
Happy Cabbage Farms,The Dessert Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,3
Happy Cabbage Farms,Troplato Hash Rosin Batter | 1g,PERCENTAGE,73.4,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,2
Happy Cabbage Farms,Upside Down Cake Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,51,10
Highland Provisions,Chem Z Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,7
Highland Provisions,Garlic Drip Premium Live Rosin Budder | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,budder,1g,51,6
Highland Provisions,Garlic Drip Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,7
Highland Provisions,Member OG Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,7
Highland Provisions,Sundae Driver Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,5
Highland Provisions,Wilson! Zero Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,2
"Resin Ranchers, Inc.",GMO WPFF Rosin,PERCENTAGE,70.43,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,51,9
Bos Nose Knows,Extract - Bos Nose - Grease Bucket (90u),PERCENTAGE,71.79,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,51.67,3
Highland Provisions,Cowboy Kush Premium Live Rosin | 1g,PERCENTAGE,70.67,PERCENTAGE,0,Electric Lettuce - Weilder,0,Concentrate,badder,1g,52,3
Highland Provisions,Sour Garlic Cookies Premium Live Rosin Budder | 1g,PERCENTAGE,68.2,PERCENTAGE,0.2,Electric Lettuce - Weilder,0,Concentrate,badder,1g,52,1
Highland Provisions,Tropsanto Live Rosin Fresh Press | 1g,PERCENTAGE,73.05,PERCENTAGE,0.19,Serra (Belmont St - Portland),1,Concentrate,rosin,1gC,52,1
Highland,Highland Provisions - Cowboy Kush - Live Rosin Badder,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,52.5,13
Highland,Highland Provisions - Paradise Circus - Live Rosin Badder,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,52.5,1
Tao Gardens,Watermelon Zkittles,PERCENTAGE,69.1,PERCENTAGE,0.11,Urban Farmacy,1,Concentrate,rosin,1g,52.5,3
Bonsai,Bonsai | Wedding Cake Live Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,8
Decibel,Choco Bonkers Live Rosin | 1g,PERCENTAGE,1000,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,4
Decibel,Decibel Extracts | Banana Punch 90µ-120µ Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,16
Decibel,Decibel Extracts | Bonkers 90u Live Rosin,PERCENTAGE,67.95,PERCENTAGE,0.18,TJs on Powell,0,Concentrate,rosin,1g,53.33,12
Decibel,Decibel Extracts | Crescendo 90u-120u Rosin,PERCENTAGE,0,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,21
Decibel,Decibel Extracts | Donkey Butter 90u Live Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,14
Decibel,Decibel Extracts | Grape Pie 90u Fresh Press,PERCENTAGE,69.9,PERCENTAGE,0.17,TJs on Powell,0,Concentrate,rosin,1g,53.33,25
Decibel,Decibel Extracts | Key Lime Pie 90u Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,8
Decibel,Decibel Extracts | Papaya Punch 90u Live Rosin,PERCENTAGE,68.08,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,8
Decibel,Decibel Extracts | Pheno Medley 90u Live Rosin,PERCENTAGE,1000,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,16
Decibel,Decibel Extracts | Rotten Bananas 90u Live Rosin,PERCENTAGE,62.67,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,11
Decibel,Decibel Extracts | Sour Diesel 90u Live Rosin,PERCENTAGE,0.01,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,9
Decibel,Decibel Extracts | Spiked Garlic Breath 90u Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,18
Decibel,Decibel Extracts | Wedding Crasher 90u Fresh Press,PERCENTAGE,64.65,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,25
Decibel Farms,Wonka Bars Live Rosin | 1g,PERCENTAGE,60.1,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,18
Happy Cabbage Farms,Dirty Mojito Hash Rosin | 1g,PERCENTAGE,70.4,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,1
Happy Cabbage Farms,GMO Hash Rosin Batter | 1g,PERCENTAGE,1000,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,4
Happy Cabbage Farms,Gelato Cheesecake Hash Rosin Batter | 1g,PERCENTAGE,65.4,PERCENTAGE,0.3,TJs on Powell,0,Concentrate,rosin,1g,53.33,2
Happy Cabbage Farms,Guard Dog Hash Rosin | 1g,PERCENTAGE,1000,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,9
Happy Cabbage Farms,Happy Cabbage | Banana Bliss Fresh Press Hash Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,10
Happy Cabbage Farms,Happy Cabbage | Guava Fresh Press Hash Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,13
Happy Cabbage Farms,Happy Cabbage | Ice Cream Cake Fresh Pressed Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,12
Happy Cabbage Farms,Happy Cabbage | LA Wedding Pop Rosin Batter,PERCENTAGE,71,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,8
Happy Cabbage Farms,Happy Cabbage | Lemon Royale Rosin Batter,PERCENTAGE,66.4,PERCENTAGE,0.34,TJs on Powell,0,Concentrate,rosin,1g,53.33,14
Happy Cabbage Farms,Happy Cabbage | Strawberry Shortcake Fresh Press Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,11
Happy Cabbage Farms,Ice Cream Cake Hash Rosin Batter | 1g,PERCENTAGE,77.7,PERCENTAGE,0.96,TJs on Powell,0,Concentrate,rosin,1g,53.33,3
Happy Cabbage Farms,Sour Diesel Hash Rosin Batter | 1g,PERCENTAGE,74,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,9
Happy Cabbage Farms,Wilson! Zero Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,53.33,3
Decibel Farms,Decibel Farms | 90u GMO Live Rosin | 1g,PERCENTAGE,65.77,PERCENTAGE,0,MindRite,0,Concentrate,rosin,1g,54,1
Decibel Farms,Decibel Farms | 90u Key Lime Pie Live Rosin | 1g,PERCENTAGE,65.65,PERCENTAGE,0,MindRite,0,Concentrate,rosin,1g,54,4
Decibel Farms,Decibel Farms | 90u Mr. Clean Live Rosin | 1g,PERCENTAGE,63.4,PERCENTAGE,0,MindRite,0,Concentrate,rosin,1g,54,4
Bose Nose Knows,Extract - Bos Nose - 24K (70u),PERCENTAGE,74.21,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,54.17,1
Bose Nose Knows,Extract - Bos Nose - Mule Fuel (Badder),PERCENTAGE,69.55,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,54.17,4
Highland Provisions,Member OG Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,54.17,6
Tao Gardens,Extract - Tao - Blueberry Muffin,PERCENTAGE,75.64,PERCENTAGE,2.48,VIBE - Amberlight,0,Concentrate,rosin,1g,54.17,1
Happy Cabbage Farms,Guava Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,54.4,5
Happy Cabbage Farms,Motor Breath X Ice Cream Cake Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,54.4,15
Happy Cabbage Farms,Wedding Cake Gelato Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,54.4,9
Highland Provisions,Chem Z Live Rosin Badder | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,badder,1g,55,5
Highland Provisions,Star Pebbles Premium Live Rosin Jam | 1g,PERCENTAGE,72.2,PERCENTAGE,0.2,Rose Budz PDX,0,Concentrate,rosin,1g,55,5
Highland Provisions,Strawberries and Cream Premium Live Rosin Budder | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,budder,1g,55,4
Highland Provisions,Wilson! Zero Premium Live Rosin Jam | 1g,PERCENTAGE,72,PERCENTAGE,4,Rose Budz PDX,0,Concentrate,rosin,1g,55,5
PDX Dabs,Don Mega Hash Rosin - PDX Dabs,PERCENTAGE,74.2,PERCENTAGE,0.25,Natural RXemedies,0,Concentrate,hash,1g,55,12
Archive,Dirty Taxi #4 90-149u Cold Cure Live Rosin,PERCENTAGE,69.7,PERCENTAGE,0.81,Archive,0,Concentrate,rosin,N/A,55.25,25
Archive Portland,Dubble Motorboat 90/149u Cold Cure Live Rosin,N/A,0,N/A,0,Archive,0,Concentrate,rosin,N/A,55.25,12
Archive Portland,Strawpicanna 90-149u Cold Cure Live Rosin,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,55.25,25
Archive Portland,Tally Mon #3 149-90u Cold Cure Live Rosin,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,55.25,25
Tao Gardens,GMO Cookies Live Rosin,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,55.25,1
Tao Gardens,UV Live Rosin,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,55.25,4
Decibel Dabs,GMO 90/120 - Live Rosin - Decibel,PERCENTAGE,74.81,PERCENTAGE,0,Broadway Cannabis Market,0,Concentrate,rosin,1g,55.5,3
Decibel Farms,Papaya Punch Live Rosin | 1g,PERCENTAGE,67.74,PERCENTAGE,0,Broadway Cannabis Market,0,Concentrate,rosin,1g,55.5,4
Decibel Farms,Purple MAC Live Rosin | 1g,PERCENTAGE,63.71,PERCENTAGE,0,Broadway Cannabis Market,0,Concentrate,rosin,1g,55.5,9
Bose Nose Knows,Extract - Bos Nose - Dosi Pie (90u Badder),PERCENTAGE,63.6,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,55.83,8
Highland Provisions,Sour Garlic Cookies Premium Live Rosin Budder | 1g,PERCENTAGE,73.33,PERCENTAGE,0.21,Top Hat Express,1,Concentrate,badder,1g,55.96,5
Happy Cabbage Farms,Guava Hash Rosin | 1g,PERCENTAGE,68,PERCENTAGE,0,Deanz Greenz (Sandy),0,Concentrate,rosin,1g,56,5
Happy Cabbage Farms,Kush Mints Hash Rosin Batter | 1g,PERCENTAGE,75,PERCENTAGE,0,Deanz Greenz (Sandy),0,Concentrate,rosin,1g,56,6
Happy Cabbage Farms,Kush Mints Hash Rosin Batter | 1g,PERCENTAGE,77.9,PERCENTAGE,0,Deanz Greenz (Foster),0,Concentrate,rosin,1g,56,4
Happy Cabbage Farms,Wilson! Zero Hash Rosin | 1g,PERCENTAGE,72.2,PERCENTAGE,0,Deanz Greenz (Foster),0,Concentrate,rosin,1g,56,5
BNK,BNK | Grape Cream Cake Rosin Badder,PERCENTAGE,65.47,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,56.67,12
BNK,BNK | Grease Bucket Rosin Badder,PERCENTAGE,70.94,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,56.67,25
BNK,BNK | Wonka Bars Rosin Badder,PERCENTAGE,67,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,56.67,10
Bos Nose Knows,24k 70u Rosin Badder,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,57.8,12
Highland Provisions,Lemon Royale Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,rosin,1g,58,3
Highland Provisions,Sundae Driver Premium Live Rosin | 1g,PERCENTAGE,69.87,PERCENTAGE,0.17,Nectar - Beaverton Hillsdale,0,Concentrate,rosin,1g,58,2
Highland Provisions,Triple Stuffed x Tropsanto Premium Live Rosin Jam | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,rosin,1g,58,1
,Highland Provisions | Member OG | Live Rosin Jam | 1g,PERCENTAGE,75.59,PERCENTAGE,0.17,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,58.33,14
Highland,Highland Provisions - Sour Banana Dubb - Live Rosin Budder,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,58.33,5
Highland,Highland Provisions - Wilson! Zero - Live Rosin Jam,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,58.33,1
Highland Provisions,Chem Z Live Rosin Badder | 1g,PERCENTAGE,0,PERCENTAGE,0,SWED CO,0,Concentrate,rosin,1g,58.33,2
Highland Provisions,Chem Z Live Rosin Badder | 1g,PERCENTAGE,72.49,PERCENTAGE,0.17,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,58.33,2
Highland Provisions,Garlic Drip Premium Live Rosin Budder | 1g,PERCENTAGE,76.42,PERCENTAGE,0.19,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,58.33,1
Highland Provisions,Garlic Drip Premium Live Rosin Jam | 1g,PERCENTAGE,75.27,PERCENTAGE,0.17,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,58.33,1
Highland Provisions,Garlic Drip Premium Live Rosin Jam | 1g,PERCENTAGE,78.1,PERCENTAGE,1,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,58.33,6
Highland Provisions,Highland Provisions | Sour Garlic Cks | Live Rosin Badder | 1g,PERCENTAGE,68.21,PERCENTAGE,0.19,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,58.33,3
Highland Provisions,Member OG Premium Live Rosin Budder | 1g,PERCENTAGE,74.6,PERCENTAGE,-2,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,58.33,1
Highland Provisions,Sour Garlic Cookies Premium Live Rosin Budder | 1g,PERCENTAGE,0,PERCENTAGE,0,SWED CO,0,Concentrate,rosin,1g,58.33,3
Highland Provisions,Wilson! Zero Premium Live Rosin Jam | 1g,PERCENTAGE,65.92,PERCENTAGE,0.02,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,58.33,7
Tao Bubble,Tao Bubble | True Glue 90u-149u Live Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,58.33,25
Tao Bubble,Tao Bubble | Ultra Violence 90-149u Live Rosin,PERCENTAGE,77.94,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,58.33,17
Happy Cabbage Farms,Banana Bliss Hash Rosin | 1g,PERCENTAGE,74.9,PERCENTAGE,0.23,Broadway Cannabis Market,0,Concentrate,rosin,1g,59.17,1
Happy Cabbage Farms,LA Snaxx Hash Rosin | 1g,PERCENTAGE,73.6,PERCENTAGE,0.2,Broadway Cannabis Market,0,Concentrate,rosin,1g,59.17,3
Happy Cabbage Farms,Sundae Driver Hash Rosin | 1g,PERCENTAGE,68.9,PERCENTAGE,0.4,Broadway Cannabis Market,0,Concentrate,rosin,1g,59.17,1
Hash Hamilton,Astraeus Hash Rosin,PERCENTAGE,75.71,N/A,0,Archive,0,Concentrate,hash,N/A,59.5,1
Hash Hamilton,Dolato Hash Rosin,PERCENTAGE,79.21,N/A,0,Archive,0,Concentrate,hash,1g,59.5,5
BNK,BNK | Dosi Pie 90u Rosin Badder,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,60,3
BNK,BNK | Grease Bucket 90u Rosin Badder,PERCENTAGE,71.79,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,60,25
BNK,BNK | Trop Kush Rosin Badder,PERCENTAGE,56.7,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,60,25
Bonsai,Deadhead OG 90u Hash Rosin - Bonsai,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,60,19
Bonsai,GMO 90u Hash Rosin - Bonsai,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,60,13
Bonsai,Ghost Of Jerry Hash Rosin - Bonsai,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,60,16
Bonsai,Ultra GMO Hash Rosin - Bonsai,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,60,13
Bonsai,Wedding Cake 90u Hash Rosin - Bonsai,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,60,17
Decibel,Decibel Banana Punch Live Rosin 90u,PERCENTAGE,62.8,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,60,2
Decibel,Decibel Sour Diesel Live Rosin 90u,PERCENTAGE,66.48,N/A,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,60,3
Decibel,Decibel Sour Diesel Live Rosin 90u,PERCENTAGE,66.48,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,60,2
Decibel Farms,Banana Punch Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Downtown),0,Concentrate,rosin,1g,60,2
Decibel Farms,Banana Punch Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,rosin,1g,60,3
Decibel Farms,Banana Punch Live Rosin | 1g,PERCENTAGE,63.28,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,60,1
Decibel Farms,Banana Punch Live Rosin | 1g,PERCENTAGE,63.28,PERCENTAGE,0,Serra (Belmont St - Portland),1,Concentrate,rosin,1g,60,1
Decibel Farms,Choco Bonkers Live Rosin 90u | 1g,PERCENTAGE,64.88,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,60,2
Decibel Farms,Choco Bonkers Live Rosin | 1g,PERCENTAGE,64.8,PERCENTAGE,0,Electric Lettuce - Foster - Powell,0,Concentrate,rosin,1g,60,3
